Chicken NCBI gene ID	Chicken gene name	GEISHA ID	Ensembl ID	GO ids	stages	locations
374209	ITGB3	β3-integrin.Pietri.2003	ENSGALG00000000379		all,7,8,9,10,11	"Heart","Head Mesenchyme","Eye","Ear/Otic Placode","Extraembryonic Mesoderm","Aorta","Early Endoderm","Endoderm","Ectoderm","Somites","Neural Crest","Neural Plate/Tube","Central Nervous System","Spinal Cord","Rhombomeres","Paraxial Mesoderm"
374211	CRABP1	CRABP1.Bandyopadhyay.2008	ENSGALG00000003193	GO:0019841,GO:0016918,GO:0005215,GO:0005737	38	"Leg Mesenchyme","Leg Bones"
374211	CRABP1	CRABP1.Thompson.2010b	ENSGALG00000003193	GO:0019841,GO:0016918,GO:0005215,GO:0005737	19	"Midbrain","Neural Crest","Pharyngeal Arches and Clefts","Face Mesenchyme"
374211	CRABP1	CRABP1.UApcr	ENSGALG00000003193	GO:0019841,GO:0016918,GO:0005215,GO:0005737	4,5,6,7,9,12,14,15,16,22,23,25	"Lateral Plate Mesoderm","Liver","Extraembryonic","Ear/Otic Placode","Extraembryonic Mesoderm","Early Endoderm","Endoderm","Leg Mesenchyme","Midbrain","Early Mesoderm","Spinal Ganglia and Nerves","Foregut","Forebrain","Trunk Mesenchyme","Sclerotome","Neural Crest","Pharyngeal Arches and Clefts","Stomach","Face Mesenchyme","Neural Plate/Tube","Wing Mesenchyme","Area Opaca","Spinal Cord","Rhombomeres","Hindbrain","Cranial PNS"
374211	CRABP1	CRABP1.Wilson.2007	ENSGALG00000003193	GO:0019841,GO:0016918,GO:0005215,GO:0005737	26,28	"Rhombomeres","Hindbrain"
374211	CRABP1	CRABPL.Gustafson.2000	ENSGALG00000003193	GO:0019841,GO:0016918,GO:0005215,GO:0005737	21,44	"Neural Plate/Tube","Hindbrain"
374213	ACVR2B	ACTR2B.Hyre.2003	ENSGALG00000006158	GO:0005024,GO:0004702,GO:0016021,GO:0046872,GO:0005524	11	"Eye","Ectoderm"
374213	ACVR2B	ACTR2B.McCabe.2007	ENSGALG00000006158	GO:0005024,GO:0004702,GO:0016021,GO:0046872,GO:0005524	8,10	"Neural Crest","Neural Plate/Tube"
374213	ACVR2B	ACTRIIB.Gamer.2008	ENSGALG00000006158	GO:0005024,GO:0004702,GO:0016021,GO:0046872,GO:0005524	24	"Limb Buds"
374213	ACVR2B	Act-RIIb.Levin.1995	ENSGALG00000006158	GO:0005024,GO:0004702,GO:0016021,GO:0046872,GO:0005524	4	"Primitive Streak","Hensen's Node"
374213	ACVR2B	ActR-IIB.Stern.1995	ENSGALG00000006158	GO:0005024,GO:0004702,GO:0016021,GO:0046872,GO:0005524	3,4,11,17,22	"Peripheral Nervous System","Primitive Streak","Somatic Mesoderm","Somites","Dermomyotome","Limb Buds","Neural Plate/Tube"
374213	ACVR2B	ACTRII.GarciaCampmany.2007	ENSGALG00000006158	GO:0005024,GO:0004702,GO:0016021,GO:0046872,GO:0005524	13	"Surface Ectoderm","Neural Plate/Tube"
374213	ACVR2B	ACVR2B.UApcr	ENSGALG00000006158	GO:0005024,GO:0004702,GO:0016021,GO:0046872,GO:0005524	3,4,5,6,7,8,9,10,11,13,19,21,23,26	"Wing","Lateral Plate Mesoderm","Retina","Epiblast","Primitive Streak","Leg Mesenchyme","Midbrain","Area Pellucida","Spinal Ganglia and Nerves","Hensen's Node","Forebrain","Somites","Headfold","Limb Buds","Neural Plate/Tube","Leg","Wing Mesenchyme","Spinal Cord","Hindbrain","Paraxial Mesoderm"
374218	CRHR1	CRHR.Alev.2010		GO:2000852,GO:0010579,GO:0016021,GO:0015056,GO:0071376,GO:0051458,GO:0031226	4	"Hensen's Node"
374226	MAGOHB	MGN.Gimeno.2007	ENSGALG00000010689	GO:0006397,GO:0005634,GO:0051028,GO:0008380,GO:0003723	20	"Midbrain","Forebrain"
374231	FOXO1	FOXO1.UApcr			16,20,21,25	"Lung","Liver","Outflow Tract","Head Mesenchyme","Atria","Ventricles","Leg Mesenchyme","Sinus Venosus","Spinal Ganglia and Nerves","Mesonephros","Foregut","Sclerotome","Widespread Expression","Pharyngeal Arches and Clefts","Neural Plate/Tube","Wing Mesenchyme","Spinal Cord","Myotome"
374237	CBX1	CBX1	ENSGALG00000000230		3,4,6,7,8,10,12,14,16,22,23,25	"Heart","Lateral Plate Mesoderm","Liver","Lung","Blood Islands","Head Mesenchyme","Anterior Intestinal Portal","Eye","Ear/Otic Placode","Epiblast","Extraembryonic Mesoderm","Primitive Streak","Intermediate Mesoderm","Notochord","Endoderm","Leg Mesenchyme","Midbrain","Somatic Mesoderm","extraembryonic endoderm","Early Mesoderm","Wing Ectoderm","extraembryonic mesoderm","Mesonephros","extraembryonic ectoderm","Foregut","Nasal Placode/Nerve","Ectoderm","Mesencephalon","Forebrain","Somites","Sclerotome","Widespread Expression","Neural Crest","Extraembryonic Blood Vessels","Pharyngeal Arches and Clefts","Dermomyotome","Neural Plate/Tube","Pharynx","Wing Mesenchyme","Area Opaca","Hindbrain","Diencephalon","Paraxial Mesoderm"
374242	DCX	DCX.CapesDavis.2005			34,36,38,44	"Midbrain"
374242	DCX	Q31			6,7,8,9,10,11,14	"Eye","Midbrain","Forebrain","Somites","Neural Plate/Tube","Rhombomeres","Hindbrain"
374243	WNT2B	ChEST104k22	ENSGALG00000001532	GO:0016055,GO:0060070,GO:0002011,GO:0030182,GO:0060828,GO:0061303,GO:0035115,GO:0005578,GO:0045743,GO:0045665,GO:0045686,GO:0002088,GO:0008283,GO:0060219,GO:0060900,GO:0005109,GO:0010842,GO:0003407,GO:0061072	4,12,15,16,19,20,22,23	"Pineal Gland","Eye","Gut","Ear/Otic Placcode","Face Mesenchyme","Splanchnic Mesoderm"
374243	WNT2B	Wnt13.Chapman.2008	ENSGALG00000001532	GO:0016055,GO:0060070,GO:0002011,GO:0030182,GO:0060828,GO:0061303,GO:0035115,GO:0005578,GO:0045743,GO:0045665,GO:0045686,GO:0002088,GO:0008283,GO:0060219,GO:0060900,GO:0005109,GO:0010842,GO:0003407,GO:0061072	3,7,8,9,10	"Head Mesenchyme","Anterior Intestinal Portal","Unlabeled","Primitive Streak","Area Pellucida","Neural Plate/Tube","Paraxial Mesoderm"
374243	WNT2B	WNT13.Tzahor.2003	ENSGALG00000001532	GO:0016055,GO:0060070,GO:0002011,GO:0030182,GO:0060828,GO:0061303,GO:0035115,GO:0005578,GO:0045743,GO:0045665,GO:0045686,GO:0002088,GO:0008283,GO:0060219,GO:0060900,GO:0005109,GO:0010842,GO:0003407,GO:0061072	17	"Ear/Otic Placode","Pharyngeal Arches and Clefts"
374243	WNT2B	Wnt2b.DiasdaSilva.2007	ENSGALG00000001532	GO:0016055,GO:0060070,GO:0002011,GO:0030182,GO:0060828,GO:0061303,GO:0035115,GO:0005578,GO:0045743,GO:0045665,GO:0045686,GO:0002088,GO:0008283,GO:0060219,GO:0060900,GO:0005109,GO:0010842,GO:0003407,GO:0061072	26	"Unlabeled","Eye","Lens"
374243	WNT2B	WNT2B.Geetha-Loganathan.2009	ENSGALG00000001532	GO:0016055,GO:0060070,GO:0002011,GO:0030182,GO:0060828,GO:0061303,GO:0035115,GO:0005578,GO:0045743,GO:0045665,GO:0045686,GO:0002088,GO:0008283,GO:0060219,GO:0060900,GO:0005109,GO:0010842,GO:0003407,GO:0061072	18,20,24,28	"Eye","Ear/Otic Placode","Ectoderm","Pharyngeal Arches and Clefts","Diencephalon"
374243	WNT2B	WNT2B.Kitamoto.2010	ENSGALG00000001532	GO:0016055,GO:0060070,GO:0002011,GO:0030182,GO:0060828,GO:0061303,GO:0035115,GO:0005578,GO:0045743,GO:0045665,GO:0045686,GO:0002088,GO:0008283,GO:0060219,GO:0060900,GO:0005109,GO:0010842,GO:0003407,GO:0061072	15,19,21,23,25	"Retina","Eye"
374243	WNT2B	Wnt2B.Quinlan.2009	ENSGALG00000001532	GO:0016055,GO:0060070,GO:0002011,GO:0030182,GO:0060828,GO:0061303,GO:0035115,GO:0005578,GO:0045743,GO:0045665,GO:0045686,GO:0002088,GO:0008283,GO:0060219,GO:0060900,GO:0005109,GO:0010842,GO:0003407,GO:0061072	13,16,19	"Midbrain","Diencephalon"
374243	WNT2B	WNT2B.Sienknecht.2009	ENSGALG00000001532	GO:0016055,GO:0060070,GO:0002011,GO:0030182,GO:0060828,GO:0061303,GO:0035115,GO:0005578,GO:0045743,GO:0045665,GO:0045686,GO:0002088,GO:0008283,GO:0060219,GO:0060900,GO:0005109,GO:0010842,GO:0003407,GO:0061072	18,20	"Ear/Otic Placode"
374243	WNT2B	Wnt2b.Theodosiou.2003	ENSGALG00000001532	GO:0016055,GO:0060070,GO:0002011,GO:0030182,GO:0060828,GO:0061303,GO:0035115,GO:0005578,GO:0045743,GO:0045665,GO:0045686,GO:0002088,GO:0008283,GO:0060219,GO:0060900,GO:0005109,GO:0010842,GO:0003407,GO:0061072	32	"Gizzard","Gut","Foregut","Midgut","Duodenum","Hindgut"
374244	ATP2B1	ATP2B1.Roy.2013	ENSGALG00000011258	GO:0005388,GO:0005516,GO:0016021,GO:0046872,GO:0005886,GO:0005524	22	"Pharyngeal Arches and Clefts"
374249	GDF5	GDF5.Ferrari.2006			23,24	"Wing","Unlabeled Embryonic"
374249	GDF5	GDF5.Lizarraga.2002			30,35	"Wing Mesenchyme"
374249	GDF5	GDF-5.Pacifici.2005			35	"Leg Bones"
374249	GDF5	GDF5.UApcr			4,5,7,9,10,18,22,23,25,26	"Eye","Leg Mesenchyme","Pharyngeal Arches and Clefts","Wing Mesenchyme"
374251	TGFBR3	TGFBR3.UApcr			3,4,5,6,8,9,10,11,12,13,15,16,17,18,19,20,21,22,25	"Liver","Endocardium","Unlabeled","Extraembryonic","Area Pellucida","Mesonephros","Foregut","Blood Vessels","Somites","Extraembryonic Blood Vessels","Area Opaca"
374254	LSP1	F14	ENSGALG00000006583		8	"Neural Plate/Tube"
374254	LSP1	LSP1.Bell.2004	ENSGALG00000006583		8	"Neural Plate/Tube"
374258	F9	F9.UApcr	ENSGALG00000006513	GO:0004252,GO:0006508,GO:0007596,GO:0005576,GO:0005509	4,5,8,10,11,18,19,21,22,25	"Lateral Plate Mesoderm","Lung","Liver","Blood Islands","Head Mesenchyme","Anterior Intestinal Portal","Unlabeled","Leg Mesenchyme","Midbrain","extraembryonic mesoderm","Spinal Ganglia and Nerves","Forebrain","Sclerotome","Widespread Expression","Pharyngeal Arches and Clefts","Neural Plate/Tube","Wing Mesenchyme","Hindbrain"
374266	XIRP1	XIN.Wang.1996	ENSGALG00000006025	GO:0003779,GO:0007275,GO:0030036,GO:0030054	8,13,15,21	"Heart","Heart Tube","Outflow Tract","Atria","Ventricles","Splanchnic Mesoderm"
374266	XIRP1	XIN.Wang.1999	ENSGALG00000006025	GO:0003779,GO:0007275,GO:0030036,GO:0030054	8,9,10,11,12,13,15,21	"Heart","Heart Tube","Outflow Tract","Sinus Venosus","Myocardium","Somites","Myotome"
374269	TP63	ChEST852d14	ENSGALG00000007324		6,10,15,22,23	"Extraembryonic","Leg AER","Surface Ectoderm","Wing AER"
374269	TP63	P63.Tao.2002	ENSGALG00000007324		31	"Surface Ectoderm"
374271	IGFBP4	Igfbp4.Chapman.2008			9,10,14,16	"Somites","Widespread Expression","Neural Plate/Tube","Central Nervous System","Paraxial Mesoderm"
374271	IGFBP4	IGFBP4.Singh.2016			all,28,31,34,36,38	"Limb Buds"
374272	DUSP6	DUSP6.UApcr	ENSGALG00000011207		4,5,6,7,8,9,10,11,12,16,17,20,21,22,25	"Heart","Wing","Heart Tube","Lateral Plate Mesoderm","Mesoderm","Head Mesenchyme","Anterior Intestinal Portal","Ear/Otic Placode","Epiblast","Allantois","Primitive Streak","Notochord","Midbrain","Blood Vessels","Hensen's Node","Forebrain","Somites","Tail","Pharyngeal Arches and Clefts","Limb Buds","Leg","Hindbrain","Paraxial Mesoderm"
374272	DUSP6	MKP3.Aragon.2009	ENSGALG00000011207		7,8,9,10	"Head Mesenchyme","Anterior Intestinal Portal","Isthmus/MHB","Ear/Otic Placode","Primitive Streak","Midbrain","Forebrain","Somites","Face Mesenchyme","Hindbrain"
374272	DUSP6	MKP3.Bothe.2011	ENSGALG00000011207		1,5,6,9,13	"Heart Tube","Head Process","Mesoderm","Head Mesenchyme","Ear/Otic Placode","Early Endoderm","Notochord","Surface Ectoderm","Sinus Venosus","Forebrain","Pharyngeal Arches and Clefts","Anterior Neuropore","Neural Plate/Tube","Splanchnic Mesoderm"
374272	DUSP6	Mkp3.Brent.2004	ENSGALG00000011207		20	"Dermomyotome","Limb Buds"
374272	DUSP6	Mkp3.Lunn.2007	ENSGALG00000011207		1,3,5,6,7,8,10	"Lateral Plate Mesoderm","Anterior Intestinal Portal","Epiblast","Primitive Streak","Intermediate Mesoderm","Notochord","Endoderm","Midbrain","Foregut","Ectoderm","Hensen's Node","Forebrain","Endoderm, early","Neural Plate/Tube","Hindbrain","Paraxial Mesoderm"
374272	DUSP6	MKP3.Tomas.2011	ENSGALG00000011207		14,19	"Wing AER","Wing Mesenchyme"
374272	DUSP6	PYST1.Eblaghie.2003	ENSGALG00000011207		X,3,4,15,20,21,22,24	"Wing","Lateral Plate Mesoderm","Epiblast","Midbrain","Tail","Pharyngeal Arches and Clefts","Limb Buds","Face Mesenchyme","Neural Plate/Tube","Leg","Paraxial Mesoderm"
378779	BMP2	BMP2.Allen.2001	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	20,24	"Heart","Outflow Tract","Aorta"
378779	BMP2	BMP2.Anderson.2020	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	5,8,10	"Lateral Plate Mesoderm","Primitive Streak","Endoderm","Foregut","Pharynx","Splanchnic Mesoderm"
378779	BMP2	Bmp2.Andree.1998	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	4,7,8,9	"Lateral Plate Mesoderm","Anterior Intestinal Portal","Primitive Streak","Endoderm","Foregut","Pharynx"
378779	BMP2	Bmp2.Bardot.2004	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	22,44	"Feathers/Scutae"
378779	BMP2	BMP‐2.Belecky-Adams.2001	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	18,29,34,44	"Retina","Ectoderm"
378779	BMP2	Bmp2.Bonafede.2006	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	24	"Wing Mesenchyme"
378779	BMP2	BMP2.Bothe.2011	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	5,7,10,13	"Lateral Plate Mesoderm","Head Process","Head Mesenchyme","Anterior Intestinal Portal","Primitive Streak"
378779	BMP2	BMP2.Chang.2004	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	18,21,23,35	"Ear/Otic Placode"
378779	BMP2	BMP2.Chapman.2002	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	4,5	"Primitive Streak","Endoderm","Ectoderm","Neural Plate/Tube"
378779	BMP2	Bmp2.Chapman.2008	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	3,4,5,6,7,8,9,11,17	"Heart","Head Process","Lateral Plate Mesoderm","Anterior Intestinal Portal","Isthmus/MHB","Primitive Streak","Endoderm","Area Pellucida","Kohler's Sickle","Foregut","Pituitary (Rudiment)","Hensen's Node","Pharyngeal Arches and Clefts","Area Opaca","Splanchnic Mesoderm"
378779	BMP2	Bmp2.Christ.2002	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	22,44	"Wing","Somites"
378779	BMP2	BMP2.Cui.2009	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	5,7	"Lateral Plate Mesoderm","Head Process","Headfold"
378779	BMP2	BMP2.Gamer.2008	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	24	"Leg"
378779	BMP2	Bmp2.Ghatpande.2006	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	6	"Lateral Plate Mesoderm","Primitive Streak","Hensen's Node"
378779	BMP2	Bmp2.Holleville.2007	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	38	"Face Mesenchyme"
378779	BMP2	BMP2.Houghton.2005	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	31	"Feathers/Scutae"
378779	BMP2	Bmp2.Huillard.2004	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	36,40	"Telencephalon","Spinal Cord"
378779	BMP2	BMP2.Ishii.2010	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	14,16,17	"Heart"
378779	BMP2	Bmp2.Kamimura.2004	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	17,29	"Heart","Atria","Ventricles","Myocardium","Wing Mesenchyme"
378779	BMP2	Bmp2.Klewer.2006	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	8,24	"Outflow Tract","Primitive Streak","Atria","Ventricles","Early Mesoderm","Splanchnic Mesoderm"
378779	BMP2	BMP2.Kruithof.2006	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	16	"Splanchnic Mesoderm"
378779	BMP2	Bmp2.Lincoln.2004	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	29,36	"Heart","Atria","Valves"
378779	BMP2	BMP2.Lopez-Sanchez.2009	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	6,7,8	"Early Endoderm","Splanchnic Mesoderm"
378779	BMP2	Bmp2.Maden.2007	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	20,44	"Pituitary (Rudiment)","Pharyngeal Arches and Clefts"
378779	BMP2	BMP2.Manning.2007	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	8,10,15	"Hypothalamus"
378779	BMP2	BMP2.McKinnell.2004	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	30	"Feathers/Scutae"
378779	BMP2	BMP2.mercader.2000	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	22	"Limb Buds"
378779	BMP2	BMP2.Michon.2007	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	30	"Surface Ectoderm","Feathers/Scutae"
378779	BMP2	Bmp2.Nissim.2006	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	22	"Wing Mesenchyme"
378779	BMP2	BMP2.Parkinson.2010	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	23,36,40	"Unlabeled","Pituitary (Rudiment)"
378779	BMP2	BMP2.Roddy.2011	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	27	"Leg Bones"
378779	BMP2	BMP2.Sakiyama.2000	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	20,24,27,29,34	"Lung","Unlabeled"
378779	BMP2	BMP2.Schlange.2002	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	7	"Lateral Plate Mesoderm","Pharynx"
378779	BMP2	Bmp2.Schlueter.2006	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	13,17	"Sinus Venosus","Myocardium"
378779	BMP2	Bmp2.Singh.2016	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	all,28,31,34,36,38	"Limb Buds"
378779	BMP2	BMP2.Tao.2002	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	31	"Feathers/Scutae"
378779	BMP2	BMP2.UAlinear	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	3,4,5,6,7,8,10,11,12,13,14,15,20,21,23,25,42	"Heart","Wing","Lateral Plate Mesoderm","Head Process","Head Mesenchyme","Anterior Intestinal Portal","Leg AER","Epiblast","Allantois","Primitive Streak","Endoderm","Leg Mesenchyme","Surface Ectoderm","Feathers/Scutae","extraembryonic endoderm","Early Mesoderm","Cardiovascular","Forebrain","Pharyngeal Arches and Clefts","Wing AER","Limb Buds","Leg","Wing Mesenchyme","Anterior/Second Heart Field","Hindbrain","Germinal Crescent"
378779	BMP2	BMP2.Vargesson.2009	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	20	"Wing"
378779	BMP2	BMP-2.Wittler.2008	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	all,16	"Outflow Tract","Aorta","Cardiovascular","Splanchnic Mesoderm"
378779	BMP2	BMP2.Wood.2010	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	26,28,31,34,35	"Face Mesenchyme"
378779	BMP2	BMP2.Yamada.2000	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	all,5,8,10,19	"Heart Tube","Primitive Streak","Atria","Ventricles","Veins","Splanchnic Mesoderm"
378779	BMP2	BMP2.Zou.1997	ENSGALG00000008830	GO:0045893,GO:0005125,GO:0040007,GO:0060317,GO:0010718,GO:0005615,GO:0008083,GO:0001503,GO:0051216	31,44	"Leg Bones"
378781	GH	GH.Parkinson.2010	ENSGALG00000000249	GO:0030141,GO:0005634,GO:0032869,GO:0005615,GO:0005131,GO:0005179,GO:0046872,GO:0040018,GO:0032094,GO:0005886,GO:0005802	32,34,36,37,38,40,42,44	"Pituitary (Rudiment)"
378781	GH	GH.Rodriguez-Mendez.2010	ENSGALG00000000249	GO:0030141,GO:0005634,GO:0032869,GO:0005615,GO:0005131,GO:0005179,GO:0046872,GO:0040018,GO:0032094,GO:0005886,GO:0005802	42,44	
378781	GH	PG-H.Yamamoto-Shiraishi.2013	ENSGALG00000000249	GO:0030141,GO:0005634,GO:0032869,GO:0005615,GO:0005131,GO:0005179,GO:0046872,GO:0040018,GO:0032094,GO:0005886,GO:0005802	all,25,26,27,30	"Leg Mesenchyme","Leg Bones","Leg"
378782	EPHA1	EPHA1.Hardy.2011	ENSGALG00000014687		4	"Epiblast","Primitive Streak"
378782	EPHA1	EPHA1.UApcr	ENSGALG00000014687		4,5,6,9,10,11,12,15,21,25	"Head Mesenchyme","Leg AER","Epiblast","Primitive Streak","Notochord","Endoderm","Midbrain","Area Pellucida","Forebrain","Somites","Tail","Wing AER","Limb Buds","Neural Plate/Tube","Area Opaca","Rhombomeres","Hindbrain","Paraxial Mesoderm"
378782	EPHA1	EphA9.Baker.2003	ENSGALG00000014687		3,4,6,8,11,12	"Epiblast","Primitive Streak","Notochord","Forebrain","Tail","Rhombomeres"
378782	EPHA1	EphA9.UAclone	ENSGALG00000014687		3,4,5,6,8,11,13	"Primitive Streak"
378785	NPVF	GNIH.Chowdhury.2012	ENSGALG00000011022		44	"Central Nervous System"
378786	SIX3	cSix3.Bovolenta.1998		GO:0007420,GO:0045892,GO:0006357,GO:0001654,GO:0005634,GO:0003677,GO:0043565,GO:0006366,GO:0030178,GO:0003705	6,8,10,11,13,14,16,21,27,32,39,44	"Pineal Gland","Retina","Eye","Early Mesoderm","Lens","Foregut","Nasal Placode/Nerve","Pituitary (Rudiment)","Forebrain","Hypothalamus","Headfold","Anterior Neuropore","Neural Plate/Tube"
378786	SIX3	Six3.Abe.2006		GO:0007420,GO:0045892,GO:0006357,GO:0001654,GO:0005634,GO:0003677,GO:0043565,GO:0006366,GO:0030178,GO:0003705	19,21	"Forebrain"
378786	SIX3	Six3.Chapman.2002		GO:0007420,GO:0045892,GO:0006357,GO:0001654,GO:0005634,GO:0003677,GO:0043565,GO:0006366,GO:0030178,GO:0003705	5,6	"Endoderm","Hypoblast","Neural Plate/Tube"
378786	SIX3	Six3.Chapman.2008		GO:0007420,GO:0045892,GO:0006357,GO:0001654,GO:0005634,GO:0003677,GO:0043565,GO:0006366,GO:0030178,GO:0003705	4,5,6,7,8,9,11,14	"Eye","Forebrain","Neural Plate/Tube"
378786	SIX3	SIX3.Ferran.2007		GO:0007420,GO:0045892,GO:0006357,GO:0001654,GO:0005634,GO:0003677,GO:0043565,GO:0006366,GO:0030178,GO:0003705	17,18,23,25	"Head Mesenchyme","Midbrain","Mesencephalon","Hypothalamus","Diencephalon"
